Date,CDI,IPCA,IMA Geral,IMA-B,IMA-B 5,IMA-B 5+,IRF-M,IRF-M 1,IRF-M 1+,Ibovespa,IDIV,SMLL,S&P 500,Global BDRX,MSCI World
2011-08-17,1047.486714,244.4035234,2322.385613,2534.072052,2423.831339,2841.738915,5187.233539,5000.725124,5419.346969,55073,2501,1187,1889.92787,941.91,1866.007157
2011-08-18,1047.972348,244.4427648,2329.421618,2550.152977,2430.562737,2869.295426,5204.756974,5007.974666,5444.845622,53134,2476,1161,1832.11203,918.18,1891.790391
2011-08-19,1048.458578,244.4820125,2332.834108,2560.628856,2435.745308,2886.369129,5207.994948,5011.463299,5447.954765,52447,2465,1155,1793.15388,900.76,1888.601064
2011-08-22,1048.944662,244.5212664,2333.580642,2562.167659,2437.857936,2887.389309,5208.140294,5013.676906,5446.560482,52440,2459,1155,1799.123438,900.95,1905.135036
2011-08-23,1049.431343,244.5605267,2336.103086,2570.753847,2443.085984,2900.303873,5207.907365,5016.160146,5444.298016,53786,2505,1172,1863.94446,930.45,1905.341394
2011-08-24,1049.918249,244.5997933,2337.937139,2575.774673,2447.071445,2906.833701,5208.995262,5020.41599,5443.043191,53795,2507,1169,1888.75264,946.88,1911.935411
2011-08-25,1050.405011,244.6390662,2339.794408,2579.792049,2450.451251,2911.848353,5211.970708,5022.670768,5446.609384,52953,2495,1157,1872.684758,935.03,1940.211709
2011-08-26,1050.891998,244.6783454,2348.279126,2600.936306,2461.614612,2945.535544,5230.710067,5028.23144,5475.511781,53350,2495,1164,1896.29552,945.06,1941.309979
2011-08-29,1051.379211,244.7176309,2357.812106,2626.938776,2470.985791,2991.759864,5248.002718,5031.991893,5503.205122,54860,2547,1206,1932.981792,960.44,1914.058992
2011-08-30,1051.86665,244.7569227,2355.916298,2620.368311,2472.443582,2975.867647,5243.104952,5034.541533,5492.666218,55385,2567,1224,1929.027968,960.31,1889.199581
2011-08-31,1052.354315,244.7962208,2357.612661,2624.685007,2479.31829,2977.685449,5243.914724,5037.22452,5492.093719,56495,2627,1251,1934.622208,965.54,1888.704512
2011-09-01,1052.823204,244.8578579,2374.105907,2665.801577,2509.029297,3034.381743,5279.382612,5053.684158,5542.371608,58118,2662,1289,1931.88968,971.34,1918.96946
2011-09-02,1053.292302,244.9195105,2366.909837,2645.076428,2500.585169,2998.61215,5262.792422,5053.292551,5513.814251,56531,2626,1265,1918.619171,717.2,1967.064726
2011-09-05,1053.76161,244.9811787,2369.865591,2648.075002,2502.458309,3003.070216,5272.99669,5056.953376,5528.919455,54998,2575,1231,1918.619171,945.08,2009.856283
2011-09-06,1054.231126,245.0428624,2371.882244,2650.35141,2503.630589,3006.729569,5279.275401,5058.075361,5539.02686,56607,2613,1254,1932.317492,966.09,2003.551427
2011-09-08,1054.700852,245.1045616,2368.301375,2640.232723,2498.837939,2990.003284,5269.940234,5058.200906,5522.709075,57623,2647,1276,1964.56194,980.61,2000.268296
2011-09-09,1055.170786,245.1662764,2372.211806,2646.615833,2502.806092,2999.514409,5280.809683,5061.141535,5539.488576,55778,2583,1245,1936.105402,969.97,2010.211257
2011-09-12,1055.640931,245.2280067,2374.624144,2650.99046,2506.323731,3005.154147,5285.516225,5064.945305,5544.934173,55685,2582,1241,1964.120073,994.61,2021.064633
2011-09-13,1056.111284,245.2897525,2372.670173,2646.436685,2505.735906,2995.899278,5278.492121,5065.583188,5532.26525,55543,2580,1234,2008.774449,1005,2034.651633
2011-09-14,1056.581848,245.3515139,2371.340336,2643.573142,2505.814977,2989.585543,5272.345959,5067.224177,5520.400983,56286,2611,1239,2054.989984,1024.02,2058.988698
2011-09-15,1057.052621,245.4132908,2372.950439,2645.099805,2507.488638,2991.062605,5277.275141,5070.169771,5526.850842,56381,2609,1244,2068.303566,1029.09,2050.506484
2011-09-16,1057.523604,245.4750833,2374.341049,2646.553101,2509.693501,2991.778548,5281.398066,5073.18247,5531.850906,57210,2656,1260,2082.052322,1045.49,2043.336056
2011-09-19,1057.994421,245.5368914,2373.158427,2642.277654,2508.854265,2983.34058,5278.61261,5075.441236,5525.384276,57102,2662,1251,2138.825067,1061.37,2112.178791
2011-09-20,1058.465448,245.598715,2371.09659,2635.205524,2508.700262,2967.999315,5275.385384,5076.892978,5518.730164,56378,2655,1227,2148.13483,1066.81,2124.835924
2011-09-21,1058.93706,245.6605542,2365.965738,2618.778508,2504.51227,2936.659448,5266.17603,5077.961135,5501.953107,55981,2651,1214,2132.83728,1093.4,2165.682784
2011-09-22,1059.408882,245.7224089,2362.980249,2606.824975,2502.502257,2912.690964,5264.146788,5082.673224,5495.03646,53280,2563,1158,2147.971296,1083.89,2253.177316
2011-09-23,1059.880915,245.7842792,2370.328871,2616.424498,2512.140367,2922.942834,5291.767704,5087.901427,5539.289991,53230,2550,1165,2129.101605,1065.05,2213.409105
2011-09-26,1060.353158,245.8461651,2377.368359,2627.210208,2520.363936,2937.382805,5316.090339,5093.517015,5577.531437,53747,2561,1174,2145.061275,1068.75,2203.821512
2011-09-27,1060.825611,245.9080666,2374.855598,2623.000576,2515.659674,2933.422712,5304.393381,5092.444923,5557.96951,53920,2567,1180,2116.624304,1065.46,2172.314044
2011-09-28,1061.298275,245.9699837,2378.421226,2630.982652,2518.274289,2948.001238,5311.541758,5095.885729,5567.920854,53270,2557,1166,2086.986886,1067.8,2189.055351
2011-09-29,1061.77115,246.0319164,2379.196831,2631.906109,2517.688156,2950.684178,5312.077391,5097.88947,5567.41076,53384,2570,1167,2122.48764,1076.11,2212.960413
2011-09-30,1062.244235,246.0938646,2383.676601,2641.922528,2520.590645,2969.402617,5322.625593,5102.406054,5582.498324,52324,2576,1161,2098.105248,1078.63,2260.146429
2011-10-03,1062.717908,246.1466822,2391.181428,2659.304949,2529.523729,2997.518093,5339.295003,5107.40504,5607.879524,50791,2538,1123,2067.761553,1054.96,2286.667041
2011-10-04,1063.191415,246.1995111,2390.805546,2660.726322,2527.53701,3002.863644,5331.975194,5106.337853,5596.458244,50686,2522,1108,2119.32012,1063.58,2310.963076
2011-10-05,1063.665133,246.2523513,2394.22663,2667.385154,2531.845019,3012.640758,5340.36976,5109.512693,5608.329234,51013,2539,1119,2111.421768,1055.46,2256.742466
2011-10-06,1064.139062,246.3052029,2392.961946,2665.726881,2531.280615,3009.635868,5333.110072,5109.430545,5596.387633,52290,2563,1145,2110.459652,1042.62,2200.396534
2011-10-07,1064.613202,246.3580658,2394.869872,2672.493265,2532.862445,3022.70553,5332.357634,5110.309227,5594.591837,51243,2542,1136,2041.235636,1033.61,2147.447161
2011-10-10,1065.087553,246.41094,2395.790083,2675.433458,2533.319013,3028.643441,5330.260161,5111.138434,5590.605117,53273,2608,1168,2088.428742,1063.14,2122.264402
2011-10-11,1065.562116,246.4638256,2399.734952,2683.627535,2537.707541,3041.698102,5339.748124,5114.038154,5604.455507,53838,2602,1172,2111.084532,1065.76,2156.010016
2011-10-13,1066.036512,246.5167226,2399.701303,2682.36774,2536.047753,3040.795493,5338.555662,5116.02925,5601.233007,54601,2619,1183,2110.738176,1068.6,2134.145229
2011-10-14,1066.51112,246.5696309,2397.02185,2675.209392,2532.554777,3029.008782,5330.893325,5117.001135,5587.96317,55030,2623,1198,2127.830208,1073.26,2112.252624
2011-10-17,1066.985938,246.6225506,2396.668771,2671.802787,2532.526032,3021.568039,5331.46189,5119.564603,5587.289899,53911,2620,1179,2100.063968,1079.68,2113.660888
2011-10-18,1067.460968,246.6754816,2400.08844,2675.760205,2535.616805,3026.775505,5343.832998,5123.138656,5605.47916,55031,2669,1201,2171.863512,1087.37,2137.065983
2011-10-19,1067.936589,246.728424,2401.44289,2675.081332,2536.065983,3024.796572,5351.854315,5125.714714,5617.110195,54966,2674,1207,2129.872752,1085.81,2120.451091
2011-10-20,1068.393812,246.7813777,2396.021829,2655.710058,2526.050812,2993.637735,5345.796431,5126.825882,5606.403359,54009,2647,1192,2166.554214,1092.52,2159.646639
2011-10-21,1068.85123,246.8343428,2398.624106,2661.136811,2528.736116,3002.500156,5350.749483,5129.067545,5613.175859,55255,2682,1209,2204.456475,1099.19,2149.65172
2011-10-24,1069.308845,246.8873193,2399.05357,2658.773136,2528.469271,2997.639351,5355.133813,5131.925655,5618.621028,56891,2704,1219,2228.444792,1105.13,2156.304935
2011-10-25,1069.766655,246.9403071,2399.339569,2657.793085,2527.77551,2996.270286,5356.686977,5133.983327,5619.892526,56285,2683,1212,2156.73694,1101.62,2144.072548
2011-10-26,1070.224661,246.9933064,2403.347582,2665.196528,2532.643398,3007.025717,5367.310562,5137.468122,5635.250961,57143,2701,1222,2186.6652,1105.65,2155.527228
2011-10-27,1070.682864,247.046317,2403.014619,2667.781567,2533.76467,3011.422342,5359.071456,5138.32261,5621.10213,59270,2715,1253,2225.295257,1103.46,2114.745068
2011-10-28,1071.141263,247.0993389,2406.713265,2675.549482,2536.094776,3025.785972,5366.767886,5141.122592,5632.05558,59513,2722,1257,2182.853874,1083.92,2066.282353
2011-10-31,1071.599858,247.1523723,2410.138129,2683.001501,2537.773211,3040.182806,5373.29897,5143.825693,5641.144777,58338,2721,1241,2116.19705,1087.35,2027.540669
2011-11-01,1072.058649,247.2164728,2409.496996,2677.892641,2533.615511,3033.646012,5376.290633,5146.237635,5644.569874,57322,2715,1213,2132.720968,1080.58,2089.640453
2011-11-03,1072.518019,247.2805899,2410.5441,2677.855387,2534.047596,3033.085785,5379.797174,5148.841002,5648.710176,58196,2727,1221,2178.00605,1100.23,2061.984463
2011-11-04,1072.977203,247.3447237,2412.44229,2679.317249,2537.111893,3032.87829,5387.250591,5151.196431,5659.446782,58669,2739,1222,2182.500045,1099.76,2069.246817
2011-11-07,1073.437731,247.408874,2415.321847,2682.446628,2540.714555,3035.711888,5397.711918,5154.214152,5674.691867,59198,2754,1224,2207.338336,1101.81,2080.656873
2011-11-08,1073.897309,247.4730411,2417.956383,2686.197132,2543.439551,3040.873405,5405.200679,5157.050617,5685.193157,59026,2744,1217,2226.863176,1115.08,2048.716914
2011-11-09,1074.356701,247.5372247,2423.970799,2701.764265,2550.67346,3066.816079,5416.541727,5161.518715,5700.991304,57549,2732,1195,2152.89156,1112.1,2073.652679
2011-11-10,1074.815907,247.601425,2423.321365,2700.595297,2549.463576,3065.606984,5411.570799,5162.756556,5692.119701,57321,2717,1191,2183.09409,1106.3,2084.430543
2011-11-11,1075.275309,247.665642,2426.363747,2708.066512,2552.709122,3078.308591,5416.250452,5164.684732,5698.587006,58546,2756,1214,2217.677595,1113.91,2055.939877
2011-11-14,1075.734141,247.7298756,2427.934032,2712.673525,2556.359942,3084.312416,5416.721447,5167.137412,5697.862042,58258,2755,1216,2209.266522,1114.33,2074.235788
2011-11-16,1076.193552,247.7941259,2430.701608,2718.833724,2560.346482,3093.332537,5421.942703,5169.362519,5705.032907,58559,2784,1214,2198.236452,1121.79,2074.578876
2011-11-17,1076.653159,247.8583928,2432.368653,2719.755003,2560.762399,3094.839026,5428.386546,5171.637569,5714.169838,56988,2739,1192,2161.671075,1103.19,2076.260423
2011-11-18,1077.113346,247.9226764,2434.056114,2721.988082,2561.377704,3098.889204,5432.874592,5173.918318,5720.109472,56731,2724,1182,2154.496495,1109.18,2092.680443
2011-11-21,1077.574114,247.9869767,2433.011514,2718.47978,2559.556394,3093.393344,5429.347739,5175.412086,5713.440145,56284,2707,1171,2154.641178,1090.81,2139.840189
2011-11-22,1078.035079,248.0512937,2432.736386,2716.234704,2557.113487,3091.172567,5428.599433,5177.588747,5710.8922,55878,2691,1161,2146.669476,1092.67,2137.459707
2011-11-23,1078.496241,248.1156273,2434.03228,2715.603571,2559.525523,3087.403846,5435.204127,5181.371631,5719.373273,54972,2677,1148,2142.456939,1101.78,2167.566205
2011-11-24,1078.957601,248.1799776,2436.253994,2717.328155,2564.88809,3085.572409,5444.175085,5185.665324,5731.407296,55279,2686,1157,2142.456939,1117.07,2206.869684
2011-11-25,1079.418388,248.2443446,2438.539918,2721.474474,2566.599773,3092.515083,5449.108618,5186.318323,5739.06599,54894,2691,1161,2194.173379,1111.94,2260.850556
2011-11-28,1079.878988,248.3087283,2440.225755,2721.377446,2565.546716,3093.380539,5457.433326,5189.486745,5750.730164,56017,2717,1170,2217.66598,1117.15,2221.790573
2011-11-29,1080.339399,248.3731287,2441.864104,2725.670474,2568.079506,3099.797125,5458.148476,5191.483893,5750.681404,55299,2706,1162,2209.428234,1116.74,2241.972837
2011-11-30,1080.800777,248.4375458,2446.757676,2737.302528,2573.597604,3118.547357,5468.013799,5194.178116,5765.150278,56874,2772,1190,2258.119864,1124.68,2186.026124
2011-12-01,1081.24343,248.4938613,2444.645543,2730.928147,2569.180386,3109.686017,5462.850448,5195.02676,5756.201534,58143,2820,1209,2231.407482,1129.52,2168.51255
2011-12-02,1081.686652,248.5501896,2445.021636,2731.872207,2570.51003,3110.313009,5461.627193,5196.900595,5753.150539,57885,2786,1205,2220.168804,1128.26,2153.601924
2011-12-05,1082.130443,248.6065306,2443.387655,2726.539468,2569.274053,3100.404066,5457.898827,5198.794528,5746.066108,58910,2802,1222,2241.37364,1131.88,2150.299783
2011-12-06,1082.574029,248.6628845,2445.254105,2731.025416,2571.922535,3107.107099,5461.776664,5200.999562,5751.012397,59536,2837,1228,2254.297311,1140.99,2168.415224
2011-12-07,1083.017408,248.719251,2449.294369,2741.372761,2576.880142,3123.736773,5469.536539,5203.363391,5762.098888,58662,2813,1220,2267.29598,1147.77,2187.063826
2011-12-08,1083.460194,248.7756304,2449.2157,2741.523912,2577.22372,3123.704542,5467.349891,5205.013458,5757.631059,57455,2804,1205,2214.547335,1154.76,2177.328731
2011-12-09,1083.902385,248.8320225,2450.74857,2745.64095,2576.366666,3133.192491,5468.318586,5206.806715,5758.145831,58236,2820,1216,2275.65947,1154.76,2190.096748
2011-12-12,1084.344367,248.8884274,2453.275975,2750.867842,2579.300328,3141.157177,5473.927614,5209.255082,5765.730245,57346,2809,1207,2252.724693,1160.3,2225.141127
2011-12-13,1084.786919,248.9448452,2453.353601,2750.855871,2579.244681,3141.188582,5472.639828,5210.875226,5762.722835,57494,2831,1207,2256.446357,1175.78,2259.045708
2011-12-14,1085.230816,249.0012756,2452.804421,2747.642245,2578.709653,3135.004347,5472.087159,5212.907299,5760.656613,56646,2819,1197,2269.496496,1169.96,2311.17566
2011-12-15,1085.675284,249.0577189,2452.006821,2743.155894,2577.013987,3127.333622,5471.859187,5215.241339,5758.936475,56331,2835,1202,2262.389175,1155.23,2300.922831
2011-12-16,1086.120323,249.114175,2451.029147,2739.486201,2576.009664,3120.652081,5469.649484,5217.397355,5754.138094,56096,2832,1207,2252.10219,1156.51,2296.678547
2011-12-19,1086.565933,249.1706439,2451.197654,2738.807594,2575.814768,3119.425896,5469.918141,5219.495979,5753.351841,55298,2834,1188,2243.87956,1162.86,2313.9688
2011-12-20,1087.012115,249.2271256,2453.788116,2743.528892,2578.467267,3126.631248,5477.245994,5221.750094,5763.808405,56864,2881,1198,2297.39804,1173.74,2301.282869
2011-12-21,1087.45809,249.2836201,2456.495183,2749.180209,2580.675238,3136.244654,5482.792396,5224.10254,5771.347929,56653,2880,1192,2307.846832,1173.48,2298.695013
2011-12-22,1087.90386,249.3401273,2452.151897,2737.165665,2573.375026,3118.4714,5472.936248,5224.709938,5755.172199,57347,2895,1180,2329.6812,1186.96,2299.71117
2011-12-23,1088.349812,249.3966474,2450.708525,2731.65828,2569.47976,3110.88547,5470.509263,5226.248542,5750.383193,57701,2917,1190,2348.45248,1198.29,2285.500672
2011-12-26,1088.794778,249.4531803,2448.934526,2727.202218,2566.475751,3104.596658,5465.362257,5227.252419,5741.537625,57669,2917,1195,2348.45248,1197.39,2310.468149
2011-12-27,1089.240315,249.5097261,2452.688905,2734.059885,2569.720067,3115.684477,5474.641085,5230.033455,5754.820634,58005,2938,1200,2351.801655,1205.86,2322.578601
2011-12-28,1089.685645,249.5662846,2454.423505,2737.018028,2572.507544,3119.04822,5478.898994,5232.387067,5760.290899,56533,2909,1190,2328.579176,1201.38,2328.718931
2011-12-29,1090.131938,249.622856,2457.20725,2744.650926,2576.097684,3131.410875,5482.302734,5234.84436,5764.329705,56754,2926,1200,2369.172916,1201.13,2349.752759
2011-12-30,1090.578413,249.6794402,2458.195711,2745.86213,2577.200446,3132.827578,5484.484462,5236.920489,5766.627798,56754,2926,1200,2359.00608,1201.13,2218.31
2012-01-02,1091.025852,249.7428227,2461.438672,2753.849142,2580.436042,3146.296564,5489.968732,5239.234648,5774.089788,57829,2933,1218,2359.00608,1206.59,2215.936449
2012-01-03,1091.473084,249.8062214,2462.102759,2755.256582,2580.868724,3148.810583,5489.602767,5240.777114,5772.305763,59264,2952,1232,2357.069642,1200.85,2226.08585
2012-01-04,1091.920499,249.8696362,2458.842427,2745.947,2577.676717,3132.518899,5482.131535,5240.334581,5759.50179,59364,2970,1220,2333.88256,1202.13,2199.254464
2012-01-05,1092.366924,249.933067,2457.323191,2740.586441,2575.875456,3123.100414,5479.041547,5242.009729,5752.831948,58546,2947,1204,2353.435326,1211.26,2199.067487
2012-01-06,1092.813924,249.996514,2459.708836,2745.010702,2579.944222,3128.233788,5484.473774,5246.152915,5759.315194,58600,2937,1208,2357.431669,1218.91,2198.506448
2012-01-09,1093.25954,250.059977,2459.509989,2742.31727,2580.908753,3121.589922,5485.542954,5249.132467,5758.990674,59082,2957,1212,2361.86694,1203.48,2199.180837
2012-01-10,1093.70573,250.1234562,2462.509865,2747.749926,2583.914576,3129.92827,5493.254032,5252.308882,5770.194205,59805,2967,1221,2331.170736,1188.25,2178.668927
2012-01-11,1094.151711,250.1869515,2462.776626,2747.724163,2583.90202,3129.886993,5492.714806,5254.084852,5767.93296,59962,2964,1218,2332.667904,1186.27,2173.522445
2012-01-12,1094.597481,250.2504629,2461.798332,2744.412138,2583.728007,3123.107818,5489.743033,5255.023629,5762.015513,59920,2961,1217,2315.5767,1175.19,2158.051351
2012-01-13,1095.043825,250.3139904,2464.358941,2748.50245,2586.082583,3129.292354,5496.823471,5257.968973,5772.281548,59146,2960,1212,2301.412377,1171.52,2144.250633
2012-01-16,1095.490351,250.3775341,2466.341642,2752.246505,2587.514868,3135.692535,5501.20491,5259.63109,5778.752959,59956,2971,1229,2301.412377,1174.84,2144.748679
2012-01-17,1095.936666,250.4410939,2466.06712,2750.55817,2587.224153,3132.445142,5500.140276,5260.653774,5776.125402,60645,2985,1235,2297.55792,1178.57,2151.86376
2012-01-18,1096.382771,250.5046698,2469.162257,2756.849033,2590.35836,3142.451052,5506.926003,5264.739092,5785.03033,61722,3033,1254,2327.133964,1174.49,2174.362647
2012-01-19,1096.809767,250.5682619,2471.246289,2760.945707,2595.285738,3146.019947,5511.78547,5269.809733,5789.820956,61926,3031,1269,2319.8296,1180.96,2176.005459
2012-01-20,1097.237323,250.6318701,2476.623874,2775.136768,2601.235574,3169.735424,5519.54409,5273.475643,5800.746014,62312,3042,1280,2324.27646,1177.24,2183.372346
2012-01-23,1097.665046,250.6954944,2474.826108,2769.396185,2599.039901,3159.926412,5515.802498,5274.486183,5793.422475,62386,3030,1280,2306.6848,1174.79,2178.187032
2012-01-24,1098.093331,250.7591349,2475.807246,2770.531584,2600.504363,3160.814627,5517.70904,5276.887793,5794.997131,62486,3031,1278,2320.225785,1172.51,2183.401913
2012-01-25,1098.521783,250.8227916,2476.785257,2771.648537,2601.511414,3162.131148,5519.878812,5278.878945,5797.33801,62486,3031,1278,2338.09136,1172.51,2192.28001
2012-01-26,1098.949611,250.8864644,2483.689542,2786.086529,2612.439422,3181.282122,5537.212986,5285.284143,5823.066863,62953,3049,1290,2292.617927,1174.89,2174.727463
